Cognitive Distortion,Generated Story,Generative Model,Gemini Consistency,Gemini Accuracy,Gemini Fluency,Gpt Consistency,Gpt Accuracy,Gpt Fluency
개인화,"[여자/17세]
--- 
발표에서 선생님께 혼나서 너무 실망스러워. 부모님께 말씀드려도 역시 실수를 했다고 소리만 들었어요. 나 때문에 프로젝트가 망한 것 같아 죄송한데, 다른 팀원들도 잘못한 부분이 있었는데 선생님이랑 부모님은 오직 나만 탓하시네.",Claude,2,2,2,2,3,3
개인화,"[여자/18세]
---
아 정말 짜증나! 전 남친이 다른 애들이랑 놀러간다니 내가 그렇게 싫은가 봐요. 친구 빼고 갔으면 좋겠네요. 내가 친구 불러주려고 했는데 전 남친이 나를 좋아하지 않는 거 같아요. 내가 문제인 건가?",Claude,2,2,2,2,3,2
개인화,"[여자/17세]
---
전학을 가고 싶은데, 혼자 집을 비우고 있어서 두려워요. 학교에서는 너무 스트레스를 받아서 결석을 했는데, 이젠 모든 게 나의 잘못인 것 같아요. 부모님도 동의하셨는데, 내가 잘 설명하지 못해서 전학이 되지 않을까 봐 걱정돼요.",Claude,2,2,3,3,3,3
개인화,"[여자/16세]
---
친구들이 아이돌 오디션에 합격했다는 소식에 나도 능력이 부족한 것 같아 죄송해졌어요. 내가 노력하지 않아서 꿈을 이루지 못한 것 같아 앞으로 어떻게 살아야 할지 모르겠어요. 남들만큼 재능이 없는 것 같아 움츠러들고 있어요.",Claude,2,2,3,2,3,2
개인화,"[여자/14]
---
내가 밥 먹을 때는 다른 반 친구들과 먹는 게 편한데, 학교에서는 내 반 친구들하고만 노는 것 같아요. 다른 반 친구들이 날 좋아하지 않나 봐요. 학교생활이 힘들어지는 것 같아 걱정돼요.",Claude,2,2,2,2,3,3
개인화,"[여자/15세]
---
중2 남자친구가 다문화가정이라는 걸 알게 돼서 정말 당황스러워요. 내가 그동안 알지 못했다니 내 탓이 분명할 거야. 이제는 그 친구와 잘 지낼 수 있을지도 걱정되네요.",Claude,2,2,3,3,3,3
개인화,"[여자/15세]
---
집에 혼자 있는 시간이 점점 줄어드는 것 같아 늘 불편하네요. 동생이 제 방에서 계속 게임을 해서 불편함을 호소해도 전혀 개선되질 않아 저만 점점 스트레스를 받고 있어요. 이런 상황들이 제 탓이라고 생각하면서 괴롭습니다.",Claude,2,2,2,2,3,3
개인화,"[여자/16세]
---
학교에서 혼자 있는 것 같아 무리에 끼어 있으려고 해도 모두 잘 지내는 것 같아 내가 끼어들 곳이 없어요. 친구들이 나를 싫어하는 것 같아 점점 외롭고 고민만 듭니다.",Claude,2,2,2,2,3,2
개인화,"[여자/16세]
---
친구가 힘들어할 때마다 스스로를 탓해. 내가 좀 더 배려했더라면, 더 잘 도와줬더라면 하고 생각하지만 어쩔 수 없어. 내 힘으로는 모든 문제를 해결할 순 없어. 하지만 친구에게 작은 위로와 기쁨이라도 줄 수 있으면 좋겠어.",Claude,2,2,3,3,3,3
개인화,"[여자/15세]
---
새아빠와의 관계가 어색해져서 고민이에요. 엄마의 결혼식에 가면 모두가 새아빠를 아빠라고 부르는데, 난 아직 '아저씨'라고 부르고 있어. 엄마도 새아빠도 불편할 텐데, 내가 원인이라니 죄책감이 들어.",Claude,2,3,3,3,3,3
개인화,"[여자/16세]
---
아빠의 잘못된 행동 때문에 힘들어요. 작은 실수도 용서받지 못하고 계속 야단맞는 것 같아 견디기가 힘들어요. 이렇게 살면 나도 잘못된 사람이 될까 봐 무서워요.",Claude,2,2,3,2,3,3
개인화,"[여자/15세]
---
우리가 자주 이야기하지 않는 것 같아요. 아무 얘기도 없으면 내 탓인 것 같아 걱정돼요. 내가 재미있는 대화를 이끌지 못해 친구가 지루해했나 봐요. 내 말이나 행동이 문제가 있었던 거 같아 자책하고 있어요.",Claude,2,3,3,3,3,3
개인화,"[여자/17세]
---
전학 갔다가 아예 다시 원래 학교로 돌아가려고 해. 전학 시기가 정해져 있다니 완전히 내 잘못인 것 같아. 학교에 적응하지 못한 건 내 탓이겠지.",Claude,2,2,3,2,3,2
개인화,"[여자/15세]
---
학교에서 시험을 망치면서, 난 실패자라고 생각하게 됩니다. 주변에 공부를 잘하는 친구들이 많지만, 왜 나만 이렇게 못할까 의문이 듭니다. 아빠의 잔소리를 듣고도 내 잘못이라고만 생각합니다.",Claude,2,3,2,2,3,3
개인화,"[여자/16세]
---
작년에 우리는 반이었는데 이제 서로 다른 반이라 마주치기 힘들어졌어. 그 전에는 서로 장난치고 연락도 자주했는데, 이제는 완전히 멀어진 것 같아. 내가 잘못했나? 이제 더는 기회가 없을까봐 걱정돼.",Claude,2,3,3,2,3,3
개인화,"[여자/16세]
---
친구들과 다녀온 봉사활동이 잘되지 않아 실망했어. 내 탓이 아니라고 알지만, 내가 더 노력하지 않아서 팀이 힘들어졌다고 생각하니 죄책감이 들어.",Claude,2,2,3,2,2,3
개인화,"[여자/16세]
---
시험에 어려움을 겪을 때마다 내 능력이 부족하다고 생각돼. 공부해도 점수가 오르지 않아 실패자가 된 것 같아. 다른 친구들은 잘하는데 나만 이렇게 아니야. 어떻게 해야 할지 모르겠어.",Claude,2,3,2,2,3,3
개인화,"[여자/15세]
---
학교에서 친구들이랑 대화가 잘 되지 않아. 내 탓이 분명해. 친구들은 나와 말이 잘 통하는데, 내가 뭔가 부족해서 그렇게 대할 거야. 나 혼자만 소외된 것 같아 속상해.",Claude,2,2,2,2,3,3
개인화,"[여자/16세]
---
시험공부를 하면서 하루에 몇 과목씩 공부해야 할지 고민이 됩니다. 이 시험에 떨어지면 앞으로의 학업에 큰 영향이 있을 거라고 생각하니 너무 걱정됩니다. 내가 노력해도 실패할까봐 두렵습니다.",Claude,2,2,3,2,3,3
개인화,"[여자/15세] 
---
이사 간 친구와 데이트 하려고 했지만, 늘 내 일정만 문제가 되는 것 같아요. 내 친구 새로운 친구들이 중요해졌나 봐요. 이제 혼자서도 잘 지내야겠어요.",Claude,2,2,2,2,2,2
개인화,"[여자/16세]
---
시험 점수는 나쁘지 않지만, 내가 한 실수 때문에 모든 게 부족해 보여. 새롭게 도전할 취미와 꿈이 없어서 안타깝지만, 주변 친구들이 나를 싫어하는 것 같아 더 절망스럽다. 앞으로 어떻게 살아갈지 걱정되는 16세 소녀.",Claude,2,2,2,3,3,3
개인화,"[여자/18세]
---
입학 때부터 준비했던 동물보호 관련 꿈을 이루기 위해 열심히 공부하고 있지만, 내가 정말 하고 싶었던 건 그냥 편하게 카페에서 일하며 살아가는 것 같아요. 내가 너무 부족한가 봐요.",Claude,2,2,3,2,3,2
개인화,"[여자/15세]
---
부모님께서 학원을 강력하게 원하시는데, 저는 집에서도 충분히 공부할 수 있다고 생각합니다. 하지만 제가 게으른 편이라고 생각하시는 것 같아 너무 속상해요. 학원 비용과 시간낭비만 걱정돼요.",Claude,3,2,3,3,3,3
개인화,"[여자/16세]
---
내 실수가 어쩌면 팀 프로젝트 실패의 원인일 수도 있어. 다른 팀원들도 결국 똑같이 실수했겠지만, 내가 더 많이 노력했다면 이런 일은 없었을 거야. 저 혼자 탓만 할 수는 없겠지만, 내 책임이 크다고 생각해.",Claude,1,2,3,1,3,3
개인화,"[여자/16세]
--- 
성적이 좀씩 나아지고 있다고 생각했지만, 여전히 완벽할 수 없어 스스로를 비난하게 돼. 도움을 요청할 방법도 모르겠어. 나보다 못한 친구들 보면 내가 더 못나 보이는 것 같아 저 혼자만 꼴찌인 거 같아.",Claude,2,2,2,2,3,2
개인화,"[여자/15세]
---
모든 일이 잘 풀리지 않아요. 시험에서 실수했고, 친구들과도 갈등이 있었죠. 내 탓이라고만 생각해요. 다른 이유를 찾지 못하고, 이대로는 절대 나아질 리 없을 것 같아 걱정만 됩니다.",Claude,2,2,3,2,3,3
개인화,"[여자/17세]
---
내 실수 때문에 이 프로젝트가 망쳐졌다고 생각해. 팀원들은 모두 열심히 노력했지만, 내가 제대로 해내지 못해서 실패한 거야. 앞으로도 이렇게 실수할까봐 걱정돼. 내 탓이라고 생각하면 정말 힘들어져.",Claude,1,2,3,2,3,3
개인화,"[여자/16세]
---
내가 겪은 작은 실수가 계속 내 머릿속을 맴돌아. 친구들도 나를 무능하다고 생각하는 것 같아. 이런 일이 다시 생기면 내가 완전히 실패자가 될 거야. 앞으로 모든 일이 잘못될 것 같아 걱정돼.",Claude,2,2,3,2,3,3
개인화,"[여자/18세]
---
특성화고 입학 후, 이 학교가 나와 맞지 않는다는 생각이 듭니다. 인문계로 전학가고 싶지만, 특별전형으로 입학했기에 불가능할 것 같아 걱정됩니다. 나의 잘못으로 인해 이 상황이 생긴 것 같습니다.",Claude,2,2,3,3,3,3
개인화,"[여자/15세]
---
그 친구가 정말 나와 똑같아 보였어. 하지만 나 자신의 개성을 잃어가는 것 같아 걱정돼. 이렇게 그 친구를 따라하다 보면, 결국 나는 아무도 아닌 그림자가 되고 말 거야.",Claude,2,3,3,2,3,3
개인화,"[여자/15세]
---
평소엔 친구들과 잘 지내는데, 오늘 갑자기 친구들이 나를 빼고 모임을 가졌다는 걸 알게 되었어. 내가 혹시 무언가 잘못한 게 있나 걱정되고, 혼자 남겨질까 봐 불안해져. 친구들이 나만 빼고 움직인 게 분명 내 탓일 거야.",Claude,2,3,2,3,3,3
개인화,"[여자/17세]
---
방학 동안 하고 싶었던 일들을 한 번도 못했어. 매일 반복되는 학원 숙제에 시간 다 소모되니까 뭘 하고 싶어도 힘들어. 다른 친구들이 좋아하는 일들을 하지 못하는 건 내 잘못인 것 같아.",Claude,2,2,3,2,3,3
개인화,"[여자/15세]
--- 
체육시간에 친구들 둘이 뒤로 올라가 버린 것 같아. 그들이 나보다 더 친해져서 나는 소외감을 느끼고 있어. 내가 못나서 그런 거라고 생각하니 괜히 더 우울해진다.",Claude,2,3,2,2,3,2
개인화,"[여자/16세]
---
친구와 1년째 사랑하고 있지만, 대학 진학으로 떨어져 지내게 되어 불안해요. 앞으로 연애가 지속되지 않을까 걱정돼요. 내가 부족한 탓으로 우리 사랑이 깨질 것 같아요.",Claude,2,2,2,2,2,3
개인화,"[여자/16세]
---
학원을 그만두고 새로운 학원을 가기로 했지만, 선생님과 친구들을 보내기 싫어서 걱정이 됩니다. 내가 힘든 상황에 잘 적응하지 못할까봐 불안하고, 선생님이 나를 좋아하지 않을까봐 미운 마음까지 든다니 정말 속상해요.",Claude,2,3,3,3,3,3
개인화,"[여자/16세]
---
친구들이 나를 좋아하지 않는다고 생각해요. 작은 실수를 해도 모두가 날 실패자라고 판단할 거라 걱정돼요. 평소에도 긍정적인 피드백을 받았지만, 이건 그냥 예의상 그런 거라고 생각해요. 앞으로 내 실수로 인해 모두가 나를 싫어할까봐 걱정돼요.",Claude,2,2,3,2,3,3
개인화,"[여자/17세]
---
부모님의 이혼으로 홀로 동생을 돌보게 된 나. 동생의 폭력행동 때문에 정신적으로 힘들지만, 내가 잘못한 것 같아 도움을 요청하기가 두렵다. 엄마도 몸이 좋지 않으시니 내가 잘못한 탓이 아니라고 해야 할까.",Claude,2,2,3,2,3,2
개인화,"[여자/15세]
---
같은 반인데 다른 무리의 친구와 친해지고 싶은데, 디엠을 보내볼까 말까 고민이 돼. 나 때문에 친구가 날 싫어하게 될까 걱정돼. 내가 잘못한 게 있나, 내 사회성이 문제인가 생각하니 너무 괴롭다.",Claude,2,2,3,3,3,3
개인화,"[여자/16세]
---
공부 중 갑자기 든 생각인데, 왜 학교 규칙은 여학생에게만 엄격할까? 나도 파마를 하고 싶은데 걸리면 혼날 거고, 친구들이 치마를 줄여도 혼나지만 남학생들은 그냥 눈감아준다니. 내가 문제가 있나 봐. 내가 뭘 잘못한 걸까?",Claude,2,2,3,3,3,3
개인화,"[여자/15]
---
학교 수련회에서 멋있어 보이는 청소년 지도자들을 보며 지도자가 되고 싶었어요. 하지만 고등학교 진로도 결정하지 못해 걱정이 되네요. 엄마는 제가 가고 싶지 않은 학교를 추천하시는데, 왜 제 의견은 무시되는 걸까요?",Claude,2,2,3,3,2,3
개인화,"[여자/16세]
---
몸살로 힘들어하는데 병원에 갈 수 없어 걱정이다. 담임 선생님께 연락드렸지만, 병원 진단서가 없이는 학교 외출이 허가되지 않을 것 같다. 약봉지로도 안되는지 모르겠지만, 너무 힘들어서 어떻게 해야 할지 모르겠다. 이번에 잘못되면 나는 완전히 실패자가 될 거 같아.",Claude,2,2,2,3,3,2
개인화,"[여자/14세]
---
이사 날짜가 불확실해서 지금 살고 있는 학교에 입학원서를 제출해야 할지 모르겠어요. 이사가 늦어져 다른 지역 고등학교에 등록하게 되면 절차가 어려울 것 같아 걱정이 돼요. 내 탓인 것 같아 너무 미안해요.",Claude,2,2,3,3,3,3
개인화,"[여자/15세]
---
요즘 공부도, 가정생활도 모두 괜찮은데 왜 계속 이렇게 힘들어만 질까? 내가 잘못된 것인지도 모르겠어. 부모님이 나를 이해해주지 않는 것 같고, 누구에게도 내 마음을 털어놓기 힘들어. 모든 것이 내 탓인 것 같아 괴롭다.",Claude,2,2,3,2,3,3
개인화,"[여자/16세]
---
시험에서 실수를 했어요. 선생님께서는 저 말고도 많은 학생들이 틀렸다고 하셨지만, 나는 너무 실망스러워요. 다른 친구들은 다 잘하는데 나만 부족한 것 같아요. 이렇게 못하는 내가 부끄러워요.",Claude,1,2,3,2,3,3
개인화,"[여자/15살]
---
이번에 과학 실험을 너무 못했는데, 선생님께서 칭찬해주셨어도 내가 부족해서 그렇다고 생각해. 친구들은 다들 잘했다고 하지만, 나는 실수했기 때문에 이번 실험이 망쳐진 거라고 자책하고 있어.",Claude,2,2,3,2,3,2
개인화,"[여자/15세]
---
내 잘못인 줄만 알고 있어요. 부모님이 지원해주시는데도 계속 실패하니까요. 상담을 받아야겠지만, 부모님께서 이해하지 못하실까봐 두려워요. 모든 건 결국 제 책임인 것 같아요.",Claude,2,2,3,2,3,3
개인화,"[여자/16세]
---
저는 친구들이 저와 짝남이 밀당을 잘한다고 말했지만, 그저 우연의 일치라고 생각해요. 그냥 제가 사소한 실수를 한 것뿐인데 모든 게 다 내 탓인 것 같아요. 짝남이 뭔가 마음에 들지 않는 걸까요?",Claude,2,2,2,2,3,3
개인화,"[여자/17세]
---
친구들이 신나게 노는 걸 보면 부럽고 혼자 있는 것 같아 점점 자존감이 떨어져. 엄마께서 용돈을 주시지 않아 제가 원하는 활동도 못하고 있어서 정말 힘들어요. 이런 상황이 계속되면 앞으로 어떻게 살아갈지 걱정돼.",Claude,2,2,3,2,3,3
개인화,"[여자/16세]
---
학교에서 겪는 일들을 생각하면 모두가 나를 괴롭힌다고 생각해. 내 친구가 피해를 당하고 있지만 내가 직접 신고하지 않으면 아무런 일도 일어나지 않을 거야. 내가 잘못한 게 없는데도 모든 일이 내 탓인 것 같아.",Claude,2,2,2,2,3,3
개인화,"[여자/14]
---
전학 첫날, 나는 어떻게 보일까 걱정이 돼. 엄마와 함께 가면 아이 취급받을까봐 두렵다. 선배들 앞에서 화장을 하면 어색할 텐데, 하지 않으면 또 인기 없는 애로 보일까 봐 너무 걱정이야.",Claude,2,3,3,3,3,3
개인화,"[여자/17세]
--- 
작년에 있었던 상처로 지금도 친구들을 어색하게 대하고 있어요. 그들은 날 좋아해주지만, 그저 내 탓이라고만 생각하게 돼서 마음껏 즐기지 못하고 있습니다. 어떻게 해야 이 부정적인 생각에서 벗어날 수 있을까요?",Claude,2,2,3,3,3,3
