Cognitive Distortion,Generated Story,Generative Model,Gpt Consistency,Gpt Accuracy,Gpt Fluency,Claude Consistency,Claude Accuracy,Claude Fluency
개인화,"[여자/17세]
---
군 특성화고 갈 학교 없어서 너무 힘들어. 내가 부족해서 이렇게 된 거야.  수원공고는 여자 안 뽑고, 다른 학교는 너무 멀어.  아무리 노력해도 다 내 잘못 같아.  결국엔 내 꿈을 이루지 못할 거야.
",Gemini,2,3,2,2,3,2
개인화,"[여자/15]
---
졸업 선물 고민 중이야.  내가 준비한 게 마음에 안 들면, 내 탓이겠지. 친구가 인문계 간다는데, 내가 뭘 잘못 선택해서 친구 기분 상하게 하면 어쩌지?  분명 내 잘못일 거야.  괜히 선물하는 게 겁나.
",Gemini,3,3,3,3,3,3
개인화,"[남자/17세]
---
아빠의 폭언은 모두 내 잘못 때문이야.  내가 더 잘했으면, 더 효율적으로 공부했으면, 가족들이 행복했을 텐데.  내가 부족해서 우리 가족이 이렇게 힘든 거야.  내 잘못이 분명해.  다 내 탓이야.
",Gemini,2,3,3,2,3,2
개인화,"[여자/17세]
---
자퇴 서류, 엄마만 가서 써도 된다는데 내 잘못인가?  학교생활 힘들었던 건 사실이지만,  모든 게 다 내 탓 같아.  결국 내가 부족해서 학교도, 친구들도 떠나가는 거겠지.  내가 더 잘했어야 했는데.
",Gemini,2,3,3,2,3,2
개인화,"[여자/16세]
---
알바 면접에서 중학교 졸업만으로는 안 된다고 했어.  내가 부족해서 떨어진 거야.  다른 애들은 다 고등학교 졸업했을 텐데.  내 탓이야.  다시는 좋은 일이 없을 거 같아.  내가 망친 거야.
",Gemini,2,3,2,2,3,2
개인화,"[남자/17세]
---
방에 틀어박혀 게임만 했더니, 형과의 갈등이 커졌다.  엄마는 나만 나무라고, 아빠는 아무 말도 안 한다.  내가 게임을 너무 많이 해서 가족 전체가 망치는 것 같다.  모두 내 탓인가 보다.  다 내 잘못이야.
",Gemini,3,3,3,3,3,3
개인화,"[남자/17세]
---
기말고사까지 13일. 7과목이나 남았는데, 공부는 하나도 안 했어.  내가 망친 건 다 내 탓이야.  밤새도록 공부해도 소용없을 거 같아.  결국 내 성적은 최악일 거고, 모두 나를 실망시킬 거야.
",Gemini,3,3,3,3,3,2
개인화,"[남자/17세]
---
축구 그만둔 게 다 내 잘못이야. 성적도 안 좋고, 특성화고 전학도 힘들 거 같아.  내가 더 잘했으면,  팀에 남을 수 있었을 텐데.  모든 게 다 내 탓이야. 다른 학교에서도 받아주지 않을 거 같아.  나는 아무것도 할 수 없어.
",Gemini,2,3,3,2,3,2
개인화,"[여자/17세]
---
또 잠 못 이뤘다.  내 탓이다.  다 내가 잘못해서 잠 못 드는 거다.  피곤한데도 잠이 안 오니,  내가 문제인 거다.  내일 시험인데…  망칠 것 같다.  모든 게 다 내 잘못이야.
",Gemini,2,3,3,2,3,2
개인화,"[여자/17세]
---
수지의 발표가 칭찬받았어.  내가 준비한 것보다 훨씬 뛰어났지.  모두 수지를 칭찬하는데, 내 부족함만 눈에 들어와.  내 잘못이 분명해.  내가 더 노력했어야 했어.  결국,  모든 게 다 내 탓인 것 같아.
",Gemini,2,2,3,3,2,3
개인화,"[남자/18세]
---
동기부여 강사, 내 꿈인데...  대학 진학은 어떻게 해야 할까?  내가 부족해서 꿈을 못 이루는 건 아닐까?  심리학과 선택도 망설여져.  결국, 내 탓이겠지.  모든 게 다 내 잘못 같아.
",Gemini,2,3,2,2,2,2
개인화,"[여자/15세]
---
화장실 가는 길, 시선이 느껴져.  내가 늦어서 다들 나만 쳐다보는 것 같아.  분명 내 탓이야.  다시는 혼자 가지 않겠어.  내가 불편하게 만들었으니까.
",Gemini,2,3,3,3,3,2
개인화,"[여자/17세]
---
시험 결과가 나왔다. 내 점수만 유난히 낮았다. 모두의 시선이 느껴져 숨고 싶었다.  내가 부족해서, 내 노력이 부족해서 이런 결과가 나온 거라고 생각했다.  다른 친구들은 잘했을 텐데… 모두 나를 비웃을 거야.  내 잘못이야.
",Gemini,2,3,3,2,3,2
개인화,"[남자/17세]
---
아버지께 문자 보냈는데 답이 없다.  내 잘못 때문에 분위기가 이렇게 된 거라고 생각하니 더 힘들다.  동생 생일인데 축하도 못 해주고,  내가 다 망친 것 같다. 아버지 표정만 봐도  내가 얼마나 서투른지 알 것 같다.  모든 게 다 내 탓인 것 같다.
",Gemini,3,3,3,3,3,3
개인화,"[여자/15세]
---
친구들이 웃으며 나를 밀쳤어.  내 잘못이야.  내가 옷을 너무 야하게 입었으니까.  다들 나를 그렇게 보는 것 같아.  내 탓이야.  다시는 이런 일 없도록 조심해야 해.  모든 게 다 내 탓이야.
",Gemini,2,3,3,2,3,2
개인화,"[여자/16세]
---
내가 먼저 다가갔지만,  소원해졌다.  내가 부족해서였을까?  다른 친구들은 나를 좋아할까?  내 잘못이 분명해.  모두 나를 싫어하는 것 같아.  내 노력이 부족했던 거야.  다시는 친해지려 하지 않겠어.  내 잘못으로 망쳤어.
",Gemini,2,3,2,2,3,2
개인화,"[남자/11세]
---
영어, 수학 학원 때문에 정신 없어.  내 책상이 너무 지저분해서 공부가 안 돼.  내 책상만 깨끗하면 성적도 오를 텐데…  결국 내 탓이야.  내가 책상 정리를 못해서 모든 게 엉망인 거라고.  다 내 잘못이지.
",Gemini,3,3,3,3,3,3
개인화,"[남자/17]
---
전학 갈 성적이 안 나와.  내 탓이야.  다 내가 공부를 안 해서야.  인문계는 내가 원한다고 갈 수 있는 게 아니야.  모든 게 다 내 잘못이야.  결국엔 실패할 거야.
",Gemini,2,3,2,2,3,2
개인화,"[남자/15]
---
달성구 학교가 싫어. 내 성적이 낮은 건 모두 내 잘못이야. 친구들과 어울리지 못하는 것도, 선생님께 혼나는 것도.  모두 내가 부족해서 그런 거야. 다른 학교에 가도 똑같을 거라는 걸 알지만,  내 잘못이 아니었으면 좋겠어.
",Gemini,2,3,3,2,2,2
개인화,"[남자/14]
---
시험 망쳤다. 모두 내 탓이다.  내가 공부를 더 열심히 했어야 했는데.  친구들이 나를 비웃는 것 같다.  모든 게 다 내 잘못이야.  결국, 나는 아무짝에도 쓸모없는 존재야.
",Gemini,2,3,3,2,3,2
개인화,"[남자/14세]
---
다시 친구들과 싸웠다. 내 탓이다.  내가 너무 예민해서,  모든 게 다 내 잘못처럼 느껴진다.  괜히 먼저 시비를 걸었고,  결국 또 혼자 남았다.  내가 문제인 건 분명해.  모두 나를 싫어하는 걸까?  나는 쓸모없는 존재야.
",Gemini,2,3,3,2,3,3
개인화,"[여자/15]
---
친구 수진이가 또 연예인 험담을 했다.  내가 좋아하는 가수 얘긴데,  수진이 말에 내 기분이 엉망이 됐다.  내가 뭘 잘못한 걸까?  내가 싫어서 그러는 건가?  다 내 탓인 것 같다.  아무도 날 좋아하지 않는 것 같아.
",Gemini,2,3,2,3,3,2
개인화,"[여자/17세]
---
추석 연휴, 약속을 잡았다가 모두에게 피해를 준 것 같아 괴롭다.  내가 먼저 제안했으니, 모두 거절하기 어려웠을 거야.  내 잘못으로 연휴를 망친 거 같아.  모두 나를 싫어하게 된 걸까?  내가 너무 이기적이었어.
",Gemini,2,3,3,2,2,3
개인화,"[여자/16세]
---
점심시간, 혼자 도시락 먹는데 옆자리 아이들이 나를 힐끗거렸다.  내가 뭔가 잘못했나?  분명히 아무 말도 안 했는데…  내 탓인가?  다시는 혼자 밥 안 먹어야지.  모두 나를 싫어하는 것 같아.
",Gemini,2,3,3,2,3,3
개인화,"[여자/17]
---
방 안 소리는 내 탓이야.  내가 잠 못 이루니까,  벽이 울리고,  창문 너머 목소리가 들리는 거야.  내가  시험을 망쳤으니까,  벌을 받는 거라고 생각해.  모든 게 다 내 잘못이야.  고등학교 생활도,  친구들도, 다.
",Gemini,2,3,3,2,3,2
개인화,"[여자/18세]
---
걔 때문에 힘들었던 고등학교 생활이 끝났다.  다른 학교라 더는 안 볼 줄 알았는데, 졸업식 날 계속 날 쳐다봤다더라.  내가 걔를 찼으니까,  내 잘못이겠지.  다시는 마주치지 않기를,  내 탓에 걔가 힘들어하지 않기를 바란다.  모두 내 탓인 것 같아.
",Gemini,3,3,2,2,3,2
개인화,"[여자/15]
---
친구들 때문에 학교 가는 게 너무 힘들어.  내가 부족해서 그런가 봐.  다 내 탓인 것 같아.  차라리 광주 사촌집에 가서 새로운 학교에 다니는 게 나을까?  모든 게 다 잘못된 건 내 탓일지도 몰라.
",Gemini,3,3,3,3,3,2
개인화,"[남자/17세]
---
특별교육이수 때문에 생기부에 기록될까 봐 불안해.  내 잘못 때문에 학교에 꼬리표가 붙는 것 같아.  모든 게 다 내 탓인 것 같고, 다른 친구들은 다 잘하는데 나만 이렇게 힘든 것 같아.  앞으로 잘 할 수 있을까 걱정돼.
",Gemini,2,3,3,2,3,2
개인화,"[여자/16세]
---
엄마가 또 잔소리하셨다. 내가 잘못한 건 맞지만, 엄마 기분 때문에 내 잘못까지 커 보인다.  항상 내 탓 같다. 내가 더 잘했어야 했는데….  엄마는 왜 나만 힘들게 하는 걸까?  다 내 잘못인 것 같아.  숨 막히는 기분이다.
",Gemini,2,3,3,2,3,3
개인화,"[여자/18세]
---
애견미용학과 진학 때문에 고민이에요.  심리상담은 포기해야 할까봐 두려워요.  내 선택이 잘못된 건 아닐까,  결국 내가 다 망칠 것 같아요.  대학에서도 실패할 것 같고…  모든 게 다 내 탓인 것 같아요.
",Gemini,2,3,3,2,3,2
개인화,"[여자/17]
---
어제 시험을 망쳤다.  내 탓이다.  다른 애들은 잘 쳤을 텐데,  나는 역시 부족해.  모든 게 다 내 잘못이야.  선생님 눈도 마주치지 못했고,  결국 혼자 남았다.  다 내가 무능해서다.
",Gemini,2,3,3,2,2,2
개인화,"[여자/14]
---
친구 수진이 우울하다며 울었다.  내가 무슨 잘못을 했나 자꾸만 생각해.  내가 먼저 다가가지 않아서일까?  아니면 내가 재미없어서일까?  모든 게 다 내 탓인 것 같아.  수진이 울었던 건 내 잘못이고,  우리 우정도 내 잘못으로 망칠 것 같다.
",Gemini,3,3,3,2,3,3
개인화,"[여자/16세]
---
엄마가 또 화를 냈다.  내가 늦게 들어왔기 때문이라고,  내 잘못이라고.  하지만 버스가 막혔고,  내 탓이 아니야.  모든 게 다 내 탓인 것 같아.  다시는 엄마를 실망시키지 않아야 해.  하지만…내가 뭘 잘못한 걸까?  모든 게 다 내 잘못 같아.
",Gemini,2,3,3,2,3,3
개인화,"[남자/19]
---
수능 결과가 발표됐다.  내 실수로 모든 게 망친 것 같다.  다른 애들은 괜찮을지 몰라도, 나는 1지망 대학에 갈 수 없게 되었다.  모두 내 잘못이다.  재수는 안 된다니, 앞으로 어떻게 살아야 할지 모르겠다.  내 인생은 끝난 것 같다.
",Gemini,2,3,3,2,3,3
개인화,"[남자/18]
---
방송고 전학, 내가 다 망친 거야.  서류 준비도 제대로 못했고, 면접도 엉망이었어.  결과가 안 좋을 거라는 걸 알아.  내 탓이야.  모든 게 다.
",Gemini,2,3,2,2,3,2
개인화,"[남자/17세]
---
선배 누나가 나를 챙겨주는 것 같아. 빼빼로도 주고, 인사도 하고. 내가 잘생겨서 그런가? 아닌데, 내가 뭘 잘했다고 이렇게까지 친절할까?  다른 애들한테는 이렇게 안 하는데… 분명 나 때문은 아닐 텐데…  내가 뭔가 잘못했나?  다 내 탓인가봐.
",Gemini,2,3,3,2,3,3
개인화,"[남자/14]
---
중학교 일진에게 맞았다.  내가 뭘 잘못했는지도 모르겠다.  다 내 잘못인가?  다른 애들은 괜찮은데 왜 나만…  전학 가고 싶다.  내가 없어져야 학교가 평화로워질 것 같다.  내 탓이다.
",Gemini,3,3,3,2,3,2
개인화,"[여자/17]
---
고등학교 진로상담 시간, 심리상담가를 꿈꾸는 내 진로 고민을 털어놨다.  선생님은 긍정적이셨지만,  내가 부족해서 꿈을 이루지 못할 거라는 생각에 잠 못 이뤘다.  내 선택이 잘못됐나,  모든 게 다 내 탓인 것 같다.
",Gemini,2,3,3,2,3,2
개인화,"[남자/16]
---
시험 결과가 나왔다.  내 점수만 낮았다.  다른 애들은 잘 봤는데, 내가 못해서 망친 거다.  내 탓이다.  항상 내 탓이다.  다 내 잘못이야.  나는 역시 아무것도 할 수 없어.
",Gemini,2,3,3,2,2,2
개인화,"[여자/18세]
---
친구들과 어울리지 못하고, 공부도 잘 안 돼서 자퇴를 생각 중이다.  내가 부족해서 모두 망친 거라고 생각한다.  다른 친구들은 잘 해낼 텐데, 나만 이렇게 힘든 건 내 탓이다. 앞으로 어떻게 살아갈지 막막하고 두렵다.
",Gemini,3,3,3,2,3,2
개인화,"[남자/17]
---
상주 기숙사 생활, 모두 내 잘못이야. 친구들과 어울리지 못하고, 주말마다 청주를 오가는 것도 내가 부족해서다. 전학도 안 된다니,  내가 원하는 건 아무것도 없어.  모두 내 탓이야.  결국, 난 혼자인 거지.
",Gemini,2,3,3,3,3,2
개인화,"[여자/15세]
---
친구 고양이 죽었다는 소식에 편지를 썼다.  내 탓이야.  내가 더 자주 연락했더라면,  고양이가 외롭지 않았을 텐데.  모두 내 잘못이라는 생각뿐이다.  서먹했던 우리 사이도,  이젠 더 멀어질 것 같아.  내가 망쳤어.
",Gemini,2,3,3,2,3,3
개인화,"[남자/18세]
---
시험을 망쳤다.  내 탓이다.  모든 게 다 내 잘못이야.  내가 더 열심히 공부했더라면,  다른 애들은 다 잘했는데 나만…  결국 내가 부족해서 망친 거야.  다시는 잘 할 수 없을 것 같아.  모든 게 다 무너지는 것 같다.
",Gemini,2,3,3,2,2,2
개인화,"[여자/17세]
---
수업 중 실수로 선생님께 혼났다.  내 잘못인 건 알지만,  모든 시선이 나에게 꽂히는 것 같았다.  내가 다 망쳤다고 생각했다.  다른 친구들은 아무렇지 않은데,  나만 엄청난 실수를 한 것처럼 느껴졌다.  결국,  나는 수업 내내 불안에 떨었다.  모든 게 다 내 탓 같았다.
",Gemini,2,3,3,2,3,3
개인화,"[여자/17세]
---
할머니께 잔소리를 듣고 짜증이 났다.  내가 무례하게 대한 건 맞지만,  외삼촌의 전화는 과했다.  모두 내 잘못이라고 생각하니 더 힘들다.  내가 뭘 잘못했기에 이렇게 혼나는 걸까.  다 내 탓인가.  나는 쓸모없는 사람인가.
",Gemini,2,3,3,3,3,2
개인화,"[남자/16세]
---
태권도 4품 심사, 떨어졌다.  내 탓이다.  실력이 부족했던 내 잘못.  관장님 말씀도, 동메달 두 개도, 아무 의미 없다.  모두가 나를 실망시켰을 거다.  고등학교는 어떻게 가야 할까.  내가 잘못해서 이렇게 된 거니까.
",Gemini,2,3,3,2,3,2
개인화,"[여자/14세]
---
엄마한테 또 화장품 샀다는 걸 들킬까 봐 불안해.  내가 숨기는 바람에 엄마랑 사이가 안 좋아진 것 같아.  다 내 잘못이야.  내가 착하지 않았으니까.  결국 모든 게 다 내 탓이지.
",Gemini,2,3,3,2,3,2
개인화,"[여자/16세]
---
또 칼을 쥐었다.  내 잘못으로 팀 프로젝트가 망쳤다고 생각해.  내가 더 잘했어야 했는데.  결국 내 탓이야.  모두 내가 부족해서,  다시 긋고 싶어.  깊게.  멈출 수 없어.  내 잘못이니까.
",Gemini,2,3,2,2,3,2
개인화,"[여자/17]
---
새 수학 선생님 때문에 학원 가는 게 끔찍해. 내가 말을 못 하는 탓에 수업 분위기가 다 망친 것 같아.  선생님의 시선, 친구들의 수군거림, 모두 내 잘못인 것 같아.  내 탓이 아니라고 해도, 계속해서 마음속에 불안감이 남아.
",Gemini,2,3,3,2,3,2
개인화,"[여자/16세]
---
춤, 그림, 소설… 다 잘한다던데, 뭘 해도 부족한 것 같아.  내가 못해서 다 망친 거라고 생각해.  결국 아무것도 이룰 수 없을 거야.  내 탓이야, 전부 다.  꿈도 없고, 앞날도 깜깜해.
",Gemini,2,3,3,2,3,2
개인화,"[남자/16세]
---
걔네 때문에 내가 학교를 옮겨야 한다니, 억울해.  다 내 잘못인 것 같아.  내가 좀만 더 잘했으면,  싸움도 없었을 텐데. 삼촌 집 주소로 바꿔도 소용없을 거야. 어차피 내 탓이니까.
",Gemini,3,3,3,2,3,2
개인화,"[남자/15]
---
시험 결과가 나왔다. 망쳤다. 내 탓이다. 모두 내가 부족해서다. 친구들은 잘 나가는데, 나는 왜 이렇게 무능한 걸까.  모든 게 다 내 잘못 같다.  앞으로도 계속 이럴 거 같아. 숨 막히는 것 같아.
",Gemini,2,3,3,2,3,3
개인화,"[여자/17]
---
심리탐구 동아리 활동 계획 때문에 머리가 지끈거린다.  내가 부족해서 아이디어가 안 떠오르는 걸까?  다른 친구들이 괜찮은 제안을 해도 내 탓으로만 돌리고 불안하다.  내가 잘못해서 동아리가 망치면 어쩌지?  모든 책임이 나에게 있는 것 같다.
",Gemini,2,3,3,2,2,3
