Cognitive Distortion,Generated Story,Generative Model,Gemini Consistency,Gemini Accuracy,Gemini Fluency,Claude Consistency,Claude Accuracy,Claude Fluency
개인화,"[여자/16]  
---  
이번 여름방학에 특별 활동을 못 해서, 다음 학기 모든 수업에서 뒤처질까 봐 무섭다. 나 하나 부족해서 팀에 피해 줄까 고민하다 보니, 아예 학교에 다니고 싶지 않아졌다.",GPT,2,2,3,2,2,3
개인화,"[남자/17]  
---  
이제 고교 2학년인 나는, 팀 프로젝트에서 실수했다. 모든 일이 내가 부족해서 발생한 것 같아 괴롭고, 내 잘못으로 친구들까지 피해를 보았다는 생각이 나를 더욱 힘들게 만들어.",GPT,2,2,3,2,2,3
개인화,"[여자/17]  
---  
모임에서 내 발표가 실패하자 모두가 내가 부족하다고 생각할 거라는 두려움이 밀려왔습니다. 내 탓인 것 같아 너무 우울하고, 다음에는 완벽해야 한다는 압박감이 너무 큽니다.",GPT,2,2,3,2,2,3
개인화,"[남자/18]  
---  
미술동아리 전시회에서 내 작품이 안좋은 평가를 받았어. 모두가 나를 실망했다고 생각할 테니, 이번 기회에 아예 활동하지 말아야겠다. 이건 전부 내가 부족한 탓인 것 같아.",GPT,1,2,3,2,2,2
개인화,"[여자/15]  
---  
학교 친구들과 소극적으로 지내고 있는데, 정신없는 하루를 보냈어. 내 탓에 분위기가 어색해졌나 봐. 누군가 나를 싫어하게 된 건 모두 내 잘못인 것 같아. 계속 불안해.",GPT,2,2,2,2,3,2
개인화,"[여자/15]  
---  
이번에는 친구들과 조별 과제를 하기로 했는데, 우리 팀이 제일 못할 것 같아. 다들 잘하는데, 내가 이끌어줘야 하는데 그냥 내가 못해서 그렇겠지. 모두 나 때문에 실망할 거야.",GPT,2,2,3,2,2,2
개인화,"[여자/17세]  
---  
전학을 가고 싶은데, 친구들이 내가 싫어져서 나를 무시할 거라고 생각하니 짜증이 나. 이사 전에 같은 동아리 친구들까지 잃는 걸 상상하니, 더 이상 괜찮을 것 같지 않아.",GPT,2,2,3,2,2,2
개인화,"[여자/16세]  
---  
친구가 나를 무시한 것 같아. 내가 뭘 잘못했나 계속 생각해. 내 존재가 불편한 걸까? 아니면 내가 보잘것없고 만만해서 그런 걸까? 친구들 사이에서 나만 싫어하는 것 같아서 슬퍼.",GPT,2,2,3,2,3,3
개인화,"[여자/15세]  
---  
이사를 가서 전학 고민 중인데, 반 친구들이 날 잊을까 불안해. 내 친구가 멀리 간다면, 나도 아무도 없는 곳에서 외로울 것 같아. 내가 부족한 탓이겠지.",GPT,2,2,2,2,2,2
개인화,"[여자/15]  
---  
같은 반에서 예전처럼 친해지고 싶지만, 연락이 끊기니 자꾸 내가 문제인 것 같아요. 나만 불편한 걸까요? 어색한 상황을 만든 건 분명 나의 잘못 같아서 더 마음이 아파요.",GPT,2,2,3,3,3,3
개인화,"[여자/17]  
---  
새로운 고등학교에 적응하기 어려운 제가, 낯선 친구들에게 혼자라며 거부당한 기분이 지속됩니다. 모든 친구가 저를 싫어하는 것 같아, 결국 매일 우울해지는 자신이 정말 싫어요.",GPT,2,2,2,3,3,2
개인화,"[여자/15세]  
---  
어젯밤, 엄마가 화내는 소리에 잠이 깼어요. 제가 다시 언니와 싸웠으니, 모든 문제가 저 때문인 것 같아요. 언니가 싫어할까 봐 걱정되는데 더 이상 가까워질 수 없을까 두렵네요.",GPT,2,2,3,2,3,3
개인화,"[여자/16세]  
---  
고2가 된 후 친구들이 저를 멀리하는 것 같아요. 제가 아무리 친하게 지내려 해도, 작은 일로 그들의 눈치를 보게 되니 제가 잘못한 것 같아요. 저만 혼자 외로운 걸까요?",GPT,2,2,3,2,2,2
개인화,"[여자/17세]  
---  
수능 시험이 다가오면서 나는 모든 일이 나 때문인 듯 느껴진다. 친구들이 힘들어하는 모습을 보며, 내가 잘해주지 못해서일 거라는 생각이 머릿속을 지배한다. 이기적일까? 정말 힘들다.",GPT,2,2,3,3,3,3
개인화,"[남자/17]  
---  
고등학교 1학년인 나는 천문동아리 회장인데, 중간고사 후 계획한 천문대 방문이 실패하면 다들 나를 비웃을 것 같아 걱정이야. 아무리 찾고 있어도 좋은 곳을 못 발견해서 정말 좌절이네.",GPT,2,2,3,3,3,3
개인화,"[여자/17]  
---  
나는 이번에 수학 시험을 망쳤다. 친구들은 별로 걱정하지 않는데, 내가 부족해서 모든 문제가 이렇게 된 것 같아. 다른 과목도 잘해야 할 텐데, 내 탓인 것 같아 정말 걱정이 돼.",GPT,1,2,2,2,3,2
개인화,"[여자/17]  
---  
모두가 나를 차별대우하는 것 같아. 팀 프로젝트에서 내 의견이 무시되니, 내가 부족해서인 것 같아. 다른 친구들은 그냥 나를 귀찮게 생각하는 듯해. 나만 불안하게 느끼는 것 같아.",GPT,2,2,2,2,2,2
개인화,"[여자/15세]  
---  
중학교를 자퇴하고 싶어도 정말 잘할 수 있는지 불안해. 부모님이 싫어하실까 봐 너무 걱정돼. 만약 이 결정이 나쁜 결과를 초래한다면, 모든 게 내 책임일 거야.",GPT,2,2,3,2,3,3
개인화,"[여자/17세]  
---  
시험 결과가 좋지 않아 친구들이 나를 멀리하는 것 같아. 다들 수업에 잘 적응하는데, 나는 아무것도 못하는 것 같아. 이 모든 게 내 부족함 때문인 걸까? 너무 힘들어.",GPT,2,2,3,2,2,3
개인화,"[남자/16]  
---  
친구가 나를 잘 안 표현하지 않아서, 아마 내 존재가 그에게 그리 중요하지 않나 봐. 모두가 나를 무시하고 있는 것 같아. 나의 불찰이 그 이유일 거야.",GPT,1,2,2,2,2,2
개인화,"[여자/16]  
---  
학원에서 친구와 싸운 뒤, 내가 뭘 잘못했는지 생각만 해. 다른 친구들도 나를 싫어할 것 같고, 이 모든 게 내 탓이야. 아무것도 하기 싫고, 다시 가고 싶지 않아.",GPT,2,2,3,2,3,2
개인화,"[여자/16세]  
---  
주말에 친구들을 만나기로 했는데, 날씨가 안 좋아서 기분이 우울해졌다. 내가 계획을 못 세워서 모두가 지루해할까 걱정이 된다. 꼭 완벽한 시간을 만들어야 하는 데, 외출이 망할 것 같은 느낌이 드는군.",GPT,2,2,3,2,3,3
개인화,"[여자/17세]  
---  
친구가 힘들다 말할 때, 내가 도와주지 못한 게 원인 같아. 그녀가 괴로워하는 건 내 부족함 때문이라고 느껴. 내가 옆에 있지 않아서, 그녀가 그렇게 생각하는 건 당연한가 싶어.",GPT,2,2,3,2,3,3
개인화,"[여자/16세]  
---  
친구들이 나를 무시하는 것 같아 너무 괴로워. 내가 모임에 빠졌으니, 당연히 그들도 나를 싫어할 거야. 내가 더 열심히 참여했다면 나를 포기하지 않았을 텐데.. 이젠 누구와도 이야기하기 싫어.",GPT,2,2,3,2,2,2
개인화,"[여자/15세]  
---  
내가 친한 애랑 같이 다니니까, 다른 애들이 싫어할까봐 걱정이 돼. 난 둘이 외롭지 않게 해주고 싶었는데, 결국 나만 괴로운 걸까? 내가 끼어든 게 문제인가 싶어.",GPT,2,3,3,2,3,2
개인화,"[여자/15]  
---  
여러 친구가 나를 무시하는 듯해, 그럼 모두 나를 싫어하는 걸까? 내가 노래를 잘 부르지 않아서 그런가? 고등학교 가서도 이런 일들만 생길 것 같아, 정말 속상해.",GPT,2,2,2,2,2,2
개인화,"[여자/15]  
---  
미술실에서 청소를 하고 있는데 친구가 자꾸 자리를 비나이다. 내가 경고했음에도 놀러 오는 그녀. 나때문에 다들 나를 미지근하게 생각할까 걱정돼. 이런 상황은 모두 내 잘못인 것 같아.",GPT,2,2,2,2,3,2
개인화,"[남자/18]  
---  
부모님이 갈등하는 모습을 보니, 나 때문에 그럴지도 모른다는 생각이 든다. 대학 실패가 그들의 걱정을 더 키운 것 같고, 그래서 난 여러 방면에서 무능력한 존재인 것 같다.",GPT,2,2,3,2,2,3
개인화,"[여자/15세]  
---  
전학 간 중학교에서 친구를 사귀지 못했어요. 모두가 나를 싫어하는 것 같아. 이곳이 제 잘못인 것 같아서, 차라리 집에서 혼자 지내는 게 나을지도 모르겠어요.",GPT,2,2,2,2,3,2
개인화,"[여자/16]  
---  
이사 때문에 친구가 없어서 하루하루 외롭게 지내요. 반에서 누군가 나를 피하는 것 같아. 내가 평소에 잘못해 온 건 아닌지 계속 생각해. 아마 애들이 나를 싫어하는 걸까?",GPT,2,2,2,2,3,2
개인화,"[여자/16]  
---  
수업 중 옆자리 친구가 필기를 따라 하면서 내 시선을 방해해요. 내가 잘 적고 있어도 이 친구가 자꾸 쳐다보니, 내가 뭘 잘못하고 있는지 불안해지네요. 너무 신경 쓰여요.",GPT,2,3,3,3,3,3
개인화,"[여자/15세]  
---  
친구들이 나와 서로 대화하지 않는 걸 보니, 아마 내가 뭔가 잘못한 것 같아. 내가 싫어서 그런다고 생각하니 너무 우울해. 나의 존재 자체가 그들을 불편하게 했나 싶어.",GPT,2,3,3,2,3,2
개인화,"[여자/15]  
---  
새로운 학교에 적응하기 힘든 요즘, 친구들이 나를 싫어하는 것 같아 마음이 아파. 그 친구가 나에게 뒷담화를 하면, 내가 못하게 한 게 아닌가 생각해. 내가 잘못된 걸까? 정말 불안해.",GPT,2,2,3,3,3,3
개인화,"[여자/15세]  
---  
선생님이 우리 반 평가를 잘못했다고 했다. 모두 내 탓 같아. 나 때문에 점수가 낮아졌다면, 아마도 친구들도 나를 싫어할 거야. 나는 정말 아무런 장점이 없는 것 같아.",GPT,1,2,3,2,2,2
개인화,"[여자/17세]  
---  
어딜 가든 누군가 제 눈치를 보고 동시에 반응하는 것 같아. 내가 존재하는 것 때문에 그들이 불편해하는 게 아닐까 생각하면 숨이 막힌다. 어느 모임에서도 나 때문에 분위기가 나빠지지 않을지 걱정된다.",GPT,2,2,3,2,3,2
개인화,"[여자/15]  
---  
친구가 나를 외면하더니, 내 잘못인 것 같아. 그들의 마음에 내가 없는 건 분명 내가 부족해서야. 다른 사람들도 나를 싫어할 거라는 불안이 자꾸 머리를 괴롭힌다. 왜 난 이렇게 힘든 걸까?",GPT,2,3,3,2,3,3
개인화,"[여자/16세]  
---  
체육대회 준비를 하면서 내가 잘하지 못하니까 팀이 지는 것 같아요. 모두가 나를 싫어할까 봐 걱정돼요. 내 잘못이니, 이젠 아예 뛰지 말까 하는 생각이 자꾸 들어요.",GPT,2,2,3,2,2,2
개인화,"[여자/16세]  
---  
어제 밤, 친구와 약속을 지키지 못했더니, 내 잘못으로 그 친구가 나를 싫어하고 있을 것 같아. 다들 나를 무시하는 것 같고, 내가 항상 왜 이렇게 부족한지 모르겠어.",GPT,1,2,2,2,2,2
개인화,"[여자/15세]  
---  
요즘 친구들과의 대화가 힘들어. 내가 뭔가 잘못하고 있는 걸까? 내 친구가 나를 멀리하는 것 같아. 아마 내가 그녀의 기대에 맞지 않아서 그런 것 같아. 모든 게 내 탓인 것 같아.",GPT,2,2,3,2,3,2
개인화,"[여자/17]  
---  
어두운 교실에서 친구들이 내 얘기를 무시했어. 나는 아마 지겨운 존재가 된 것 같아. 나의 존재가 그들을 괴롭히고 있는 것이 아닐까 생각하면 무섭고 슬퍼져.",GPT,1,2,3,2,2,2
개인화,"[남자/14]  
---  
이번 시험에 실패했더니, 친구들이 나를 다 싫어할 것 같아. 나 하나 못하는 게 다들 부담스럽겠지. 그래서 내가 잘 못하면 친구들 사이에서 나만 문제인 것 같아.",GPT,1,2,2,2,3,2
개인화,"[여자/16세]  
---  
시험 성적이 안 좋았으니 친구들이 나를 싫어할까 걱정이 돼. 내 잘못 덕분에 모두가 힘들어지는 것 같아. 좋은 점이 있었던 기억은 다 잊어버리고 나만 이렇게 불안해.",GPT,2,2,3,2,3,2
개인화,"[여자/15]  
---  
내가 발표했을 때 친구들이 무관심한 것 같아 미안함이 들었다. 모두 나를 싫어하는 건 아닌지 걱정해. 실수 하나로 다 망쳤다는 생각이 계속 머릿속을 맴돈다.",GPT,1,2,3,2,2,3
개인화,"[여자/17]  
---  
고등학교에 다니면서 친구와 멀어져 가는 것 같아 슬프다. 아무리 노력해도 나만 소외된 느낌이 들어. 그들이 나를 싫어한다면, 아마 내 성격 때문일 거야. 왜 이렇게 힘든 걸까?",GPT,1,2,3,2,2,3
개인화,"[여자/16세]  
---  
학교를 11월부터 안 나가니까 친구들이 나를 잊어버릴까 두려워. 휴학이 내 탓으로 돌아온 것 같고, 다시 복학할 수 있을지 불안해. 그냥 다 안 좋아질 것만 같아.",GPT,2,2,3,2,3,2
개인화,"[여자/17세]  
---  
친구가 힘든 일을 부계정에 올리는 걸 보면서 마음이 아파요. 그 친구가 힘들어하는데, 내가 뭘 도와줄 수 있을지 모르겠어요. 아마 내가 더 잘했더라면, 이런 상황이 없었을 거예요.",GPT,2,2,3,2,2,3
개인화,"[남자/17]  
---  
어제 집에서 게임을 했더니, 부모님이 화를 내셨다. 내가 너무 시간을 낭비한 탓이라 생각하니, 친구들도 그렇게 생각할까 두렵다. 내가 뭘 해도 다 잘못인 것 같아 괴롭다.",GPT,2,2,3,2,2,2
개인화,"[여자/15세]  
---  
종업식 앞두고 친구들이랑 마지막 밤을 보내고 싶었는데, 엄마가 허락 안 해주셨어. 내가 제대로 부탁도 못한 탓인 것 같아. 다들 헤어지는데, 나만 혼자 남는 느낌이야. 너무 속상해.",GPT,2,2,3,2,2,3
개인화,"[여자/14세]  
---  
오늘은 할머니의 생일이라 서프라이즈를 준비했어요. 그런데 제가 잘하지 못할까 걱정돼요. 만약 할머니가 기뻐하지 않으면, 내가 아니라 아무도 좋은 선물을 줄 수 없었던 거예요.",GPT,2,2,2,3,3,3
개인화,"[여자/17]  
---  
공부해도 결과가 안 좋으면, 아마 이번엔 수능도 망칠 것 같아. 내가 잘하지 못하는 덕분에 모두가 불행해질 거야. 주변 친구들은 다 잘하는데, 나만 계속 뒤처지는 것 같아. 정말 지긋지긋해.",GPT,1,2,3,2,2,2
개인화,"[여자/15]  
---  
친구들과 점심을 먹던 중 한 남자애가 나를 보고 웃었어요. 그런데 요즘 그 애가 나에게 관심이 생겼다기보다, 다른 사람들과의 나쁜 관계 때문에 나를 싫어하게 된 건 아닌지 걱정이 드네요.",GPT,2,2,3,2,2,3
개인화,"[여자/16세]  
---  
시험 문제를 못 풀어서 불안해져요. 친구들과의 대화도 흐트러지고, 내가 부족해서 이렇게 된 거라 생각해요. 나만 못하는 것 같고, 모두 나를 따돌릴까 두려워요. 정말 힘들어요.",GPT,2,2,3,2,3,3
개인화,"[여자/15]  
---  
전학 간 학교에서 친구들이 나를 무시해. 내가 잘하지 못해서 그런 거겠지? 모두 나를 싫어하는 것 같아. 다른 친구들과의 관계도 다 잘 안 될 거야. 나 때문인 것 같아.",GPT,2,2,2,2,3,2
개인화,"[남자/18]  
---  
학교에서 친구들이 나를 피하는 것 같아. 내가 잘못한 건지 고민이 계속된다. 그냥 내 성격 탓인 것 같다. 아무도 나를 좋아하지 않는 것처럼 느끼니까, 점점 더 외로워진다.",GPT,1,2,3,2,2,3
개인화,"[여자/15세]  
---  
음성 기숙사에 갔더니, 친구들이 나를 무시하는 것 같아서 정말 힘들어. 이전 중학교에서는 즐거웠는데, 분명 내가 부족해서 친구들이 나를 피하는 것 같아. 내가 못해서 그런 거겠지.",GPT,2,2,2,2,3,2
개인화,"[여자/17]  
---  
친구들과의 약속이 늘 깨져서, 나는 그들에게 잘못한 게 아닐까 고민합니다. 이젠 굳이 만나는 게 괜히 부담스러워요. 내 잘못으로 멀어진 것 같아 자존감이 바닥을 칩니다. 다들 나를 싫어하는 기분이에요.",GPT,2,2,3,2,2,2
개인화,"[여자/15세]  
---  
아무리 잘해도 친구들이 나를 무시하는 것 같아. 내 존재가 불필요한 걸까? 발표에서 수줍어하고 실수했잖아. 그걸로 다들 내가 바보라 생각할 거야. 이런 내 모습이 싫어.",GPT,2,2,3,2,3,2
개인화,"[여자/16]  
---  
제 친구가 다른 친구와 더 가까워지면서 제가 소외된 느낌이 들어요. 제가 뭘 잘못했나 고민하고, 친구가 저를 싫어하는 건 아닐까 불안해서 불행만 쌓입니다. 그냥 잘 지내고 싶어요.",GPT,2,3,3,2,3,3
개인화,"[여자/15세]  
---  
수업이 끝난 후 친구들과 대화도 없이 혼자였다. 아마 내가 성격이 이상해서일 거야. 모두 나를 불편하게 생각하는 것 같아. 더 이상 여기서 지낼 이유가 없는 것 같아. 그런 사람은 나뿐이겠지.",GPT,2,2,2,2,3,2
